id,name,category,price,stock
7257,books-7257,books,211.96,85
7258,home-7258,home,411.48,378
7259,toys-7259,toys,185.71,396
7260,food-7260,food,282.30,352
7261,electronics-7261,electronics,130.96,126
7262,clothing-7262,clothing,24.10,82
7263,books-7263,books,102.87,53
7264,home-7264,home,315.46,147
7265,toys-7265,toys,119.13,200
7266,food-7266,food,33.62,170
7267,electronics-7267,electronics,371.69,64
7268,clothing-7268,clothing,47.31,258
7269,books-7269,books,477.86,227
7270,home-7270,home,434.61,185
7271,toys-7271,toys,6.38,379
7272,food-7272,food,194.37,489
7273,electronics-7273,electronics,92.42,262
7274,clothing-7274,clothing,47.78,41
7275,books-7275,books,488.17,294
7276,home-7276,home,448.34,137
7277,toys-7277,toys,26.52,364
7278,food-7278,food,304.08,472
7279,electronics-7279,electronics,93.57,33
7280,clothing-7280,clothing,361.71,7
7281,books-7281,books,36.45,482
7282,home-7282,home,286.08,223
7283,toys-7283,toys,496.18,470
7284,food-7284,food,64.49,201
7285,electronics-7285,electronics,358.86,267
7286,clothing-7286,clothing,97.08,19
7287,books-7287,books,106.02,253
7288,home-7288,home,327.61,448
7289,toys-7289,toys,270.59,484
7290,food-7290,food,405.34,330
7291,electronics-7291,electronics,440.55,426
7292,clothing-7292,clothing,293.04,58
7293,books-7293,books,422.09,81
7294,home-7294,home,110.05,103
7295,toys-7295,toys,276.32,128
7296,food-7296,food,367.07,150
7297,electronics-7297,electronics,23.20,151
7298,clothing-7298,clothing,430.16,431
7299,books-7299,books,42.81,248
7300,home-7300,home,373.99,404
7301,toys-7301,toys,98.33,127
7302,food-7302,food,166.08,21
7303,electronics-7303,electronics,458.25,242
7304,clothing-7304,clothing,462.71,251
7305,books-7305,books,21.46,152
7306,home-7306,home,200.58,28
7307,toys-7307,toys,263.88,118
7308,food-7308,food,40.83,143
7309,electronics-7309,electronics,264.39,348
7310,clothing-7310,clothing,52.20,312
7311,books-7311,books,195.10,378
7312,home-7312,home,274.18,400
7313,toys-7313,toys,105.44,70
7314,food-7314,food,231.61,8
7315,electronics-7315,electronics,338.99,371
7316,clothing-7316,clothing,382.31,406
7317,books-7317,books,429.98,21
7318,home-7318,home,358.55,154
7319,toys-7319,toys,50.25,134
7320,food-7320,food,256.16,423
7321,electronics-7321,electronics,161.52,58
7322,clothing-7322,clothing,185.51,423
7323,books-7323,books,52.58,484
7324,home-7324,home,305.16,345
7325,toys-7325,toys,365.26,10
7326,food-7326,food,486.05,112
7327,electronics-7327,electronics,115.82,336
7328,clothing-7328,clothing,203.09,52
7329,books-7329,books,142.47,454
7330,home-7330,home,116.07,320
7331,toys-7331,toys,111.23,356
7332,food-7332,food,290.01,245
7333,electronics-7333,electronics,138.67,336
7334,clothing-7334,clothing,468.42,492
7335,books-7335,books,463.57,363
7336,home-7336,home,123.92,12
7337,toys-7337,toys,196.15,86
7338,food-7338,food,183.17,427
7339,electronics-7339,electronics,284.92,499
7340,clothing-7340,clothing,327.78,20
7341,books-7341,books,354.63,386
7342,home-7342,home,348.66,315
7343,toys-7343,toys,90.52,21
7344,food-7344,food,175.28,38
7345,electronics-7345,electronics,255.87,35
7346,clothing-7346,clothing,54.69,380
7347,books-7347,books,189.18,389
7348,home-7348,home,430.85,377
7349,toys-7349,toys,453.06,371
7350,food-7350,food,7.95,177
7351,electronics-7351,electronics,349.84,230
7352,clothing-7352,clothing,338.19,320
7353,books-7353,books,74.72,212
7354,home-7354,home,420.31,39
7355,toys-7355,toys,322.72,490
7356,food-7356,food,480.20,203
7357,electronics-7357,electronics,221.73,364
7358,clothing-7358,clothing,233.63,348
7359,books-7359,books,192.28,232
7360,home-7360,home,54.64,427
7361,toys-7361,toys,326.40,95
7362,food-7362,food,442.03,25
7363,electronics-7363,electronics,224.26,12
7364,clothing-7364,clothing,180.38,122
7365,books-7365,books,445.06,293
7366,home-7366,home,20.07,63
7367,toys-7367,toys,11.26,408
7368,food-7368,food,70.06,94
7369,electronics-7369,electronics,204.86,37
7370,clothing-7370,clothing,357.81,445
7371,books-7371,books,412.38,227
7372,home-7372,home,225.22,216
7373,toys-7373,toys,178.14,165
7374,food-7374,food,281.08,404
7375,electronics-7375,electronics,371.14,371
7376,clothing-7376,clothing,10.21,423
7377,books-7377,books,221.69,314
7378,home-7378,home,329.23,247
7379,toys-7379,toys,49.91,394
7380,food-7380,food,266.09,411
7381,electronics-7381,electronics,279.39,451
7382,clothing-7382,clothing,226.46,435
7383,books-7383,books,279.69,291
7384,home-7384,home,240.48,86
7385,toys-7385,toys,12.46,28
7386,food-7386,food,213.34,59
7387,electronics-7387,electronics,214.62,254
7388,clothing-7388,clothing,483.15,80
7389,books-7389,books,63.65,455
7390,home-7390,home,356.46,243
7391,toys-7391,toys,18.74,244
7392,food-7392,food,332.55,137
7393,electronics-7393,electronics,300.68,335
7394,clothing-7394,clothing,386.81,104
7395,books-7395,books,493.23,151
7396,home-7396,home,154.79,211
7397,toys-7397,toys,99.17,471
7398,food-7398,food,439.95,101
7399,electronics-7399,electronics,217.81,57
7400,clothing-7400,clothing,251.69,183
7401,books-7401,books,314.68,290
7402,home-7402,home,195.34,169
7403,toys-7403,toys,50.26,83
7404,food-7404,food,150.91,464
7405,electronics-7405,electronics,177.05,193
7406,clothing-7406,clothing,363.07,311
7407,books-7407,books,339.20,46
7408,home-7408,home,295.53,331
7409,toys-7409,toys,47.07,125
7410,food-7410,food,291.33,449
7411,electronics-7411,electronics,362.43,232
7412,clothing-7412,clothing,16.07,444
7413,books-7413,books,88.48,211
7414,home-7414,home,378.60,214
7415,toys-7415,toys,78.57,444
7416,food-7416,food,396.77,401
7417,electronics-7417,electronics,84.37,5
7418,clothing-7418,clothing,209.01,113
7419,books-7419,books,479.85,179
7420,home-7420,home,447.50,368
7421,toys-7421,toys,268.03,462
7422,food-7422,food,311.66,195
7423,electronics-7423,electronics,336.51,388
7424,clothing-7424,clothing,133.96,141
7425,books-7425,books,494.31,18
7426,home-7426,home,12.36,301
7427,toys-7427,toys,271.21,273
7428,food-7428,food,348.16,420
7429,electronics-7429,electronics,349.16,339
7430,clothing-7430,clothing,132.91,191
7431,books-7431,books,437.10,42
7432,home-7432,home,150.23,350
7433,toys-7433,toys,40.84,115
7434,food-7434,food,134.52,295
7435,electronics-7435,electronics,309.14,228
7436,clothing-7436,clothing,10.40,420
7437,books-7437,books,490.63,169
7438,home-7438,home,311.32,299
7439,toys-7439,toys,129.12,439
7440,food-7440,food,411.35,462
7441,electronics-7441,electronics,180.10,431
7442,clothing-7442,clothing,331.74,188
7443,books-7443,books,24.77,286
7444,home-7444,home,118.28,312
7445,toys-7445,toys,483.90,24
7446,food-7446,food,248.51,408
7447,electronics-7447,electronics,248.34,332
7448,clothing-7448,clothing,378.63,31
7449,books-7449,books,265.98,308
7450,home-7450,home,67.46,218
7451,toys-7451,toys,162.07,250
7452,food-7452,food,340.25,161
7453,electronics-7453,electronics,238.18,451
7454,clothing-7454,clothing,158.13,339
7455,books-7455,books,303.00,168
7456,home-7456,home,499.07,58
7457,toys-7457,toys,456.72,484
7458,food-7458,food,485.81,45
7459,electronics-7459,electronics,259.52,317
7460,clothing-7460,clothing,387.99,345
7461,books-7461,books,373.15,252
7462,home-7462,home,380.64,158
7463,toys-7463,toys,380.88,67
7464,food-7464,food,296.82,271
7465,electronics-7465,electronics,145.48,404
7466,clothing-7466,clothing,17.49,256
7467,books-7467,books,32.61,362
7468,home-7468,home,96.06,441
7469,toys-7469,toys,346.23,185
7470,food-7470,food,66.37,384
7471,electronics-7471,electronics,294.68,471
7472,clothing-7472,clothing,76.15,268
7473,books-7473,books,240.23,500
7474,home-7474,home,63.51,438
7475,toys-7475,toys,16.79,391
7476,food-7476,food,149.89,412
7477,electronics-7477,electronics,74.60,460
7478,clothing-7478,clothing,200.64,406
7479,books-7479,books,92.78,475
7480,home-7480,home,397.07,108
7481,toys-7481,toys,400.69,280
7482,food-7482,food,172.35,456
7483,electronics-7483,electronics,346.31,286
7484,clothing-7484,clothing,282.43,82
7485,books-7485,books,263.72,266
7486,home-7486,home,352.96,243
7487,toys-7487,toys,50.13,155
7488,food-7488,food,475.95,53
7489,electronics-7489,electronics,476.06,32
7490,clothing-7490,clothing,301.62,422
7491,books-7491,books,11.36,371
7492,home-7492,home,52.39,192
7493,toys-7493,toys,126.77,370
7494,food-7494,food,139.39,412
7495,electronics-7495,electronics,53.27,436
7496,clothing-7496,clothing,478.07,14
7497,books-7497,books,275.15,451
7498,home-7498,home,306.95,495
7499,toys-7499,toys,464.14,83
7500,food-7500,food,234.46,413
7501,electronics-7501,electronics,94.52,219
7502,clothing-7502,clothing,427.44,21
7503,books-7503,books,292.40,163
7504,home-7504,home,405.30,164
7505,toys-7505,toys,416.74,481
7506,food-7506,food,326.13,118
7507,electronics-7507,electronics,238.96,328
7508,clothing-7508,clothing,367.27,95
7509,books-7509,books,154.80,254
7510,home-7510,home,277.40,234
7511,toys-7511,toys,57.44,352
7512,food-7512,food,427.22,313
7513,electronics-7513,electronics,458.53,145
7514,clothing-7514,clothing,452.29,281
7515,books-7515,books,293.71,392
7516,home-7516,home,380.88,176
7517,toys-7517,toys,201.34,104
7518,food-7518,food,56.49,243
7519,electronics-7519,electronics,434.11,384
7520,clothing-7520,clothing,362.32,318
7521,books-7521,books,420.32,481
7522,home-7522,home,298.37,107
7523,toys-7523,toys,493.29,170
7524,food-7524,food,36.13,93
7525,electronics-7525,electronics,239.18,403
7526,clothing-7526,clothing,208.88,5
7527,books-7527,books,388.96,464
7528,home-7528,home,497.71,129
7529,toys-7529,toys,331.50,102
7530,food-7530,food,309.01,256
7531,electronics-7531,electronics,269.28,101
7532,clothing-7532,clothing,396.90,141
7533,books-7533,books,279.78,338
7534,home-7534,home,121.02,443
7535,toys-7535,toys,281.10,113
7536,food-7536,food,303.17,360
7537,electronics-7537,electronics,130.03,275
7538,clothing-7538,clothing,6.91,44
7539,books-7539,books,447.77,102
7540,home-7540,home,375.34,2
7541,toys-7541,toys,55.62,252
7542,food-7542,food,258.81,10
7543,electronics-7543,electronics,111.48,241
7544,clothing-7544,clothing,306.76,333
7545,books-7545,books,241.01,218
7546,home-7546,home,62.20,103
7547,toys-7547,toys,295.48,379
7548,food-7548,food,305.80,369
7549,electronics-7549,electronics,71.32,450
7550,clothing-7550,clothing,23.77,285
7551,books-7551,books,320.40,15
7552,home-7552,home,194.56,48
7553,toys-7553,toys,221.95,196
7554,food-7554,food,202.92,365
7555,electronics-7555,electronics,337.02,408
7556,clothing-7556,clothing,121.41,309
7557,books-7557,books,200.52,278
7558,home-7558,home,110.12,354
7559,toys-7559,toys,432.41,283
7560,food-7560,food,215.78,428
7561,electronics-7561,electronics,235.18,424
7562,clothing-7562,clothing,317.12,290
7563,books-7563,books,445.91,110
7564,home-7564,home,242.31,319
7565,toys-7565,toys,213.43,41
7566,food-7566,food,359.79,441
7567,electronics-7567,electronics,421.19,59
7568,clothing-7568,clothing,441.29,399
7569,books-7569,books,106.66,114
7570,home-7570,home,319.59,401
7571,toys-7571,toys,140.27,366
7572,food-7572,food,334.81,274
7573,electronics-7573,electronics,402.05,287
7574,clothing-7574,clothing,433.05,454
7575,books-7575,books,378.85,84
7576,home-7576,home,21.55,90
7577,toys-7577,toys,341.09,396
7578,food-7578,food,339.96,328
7579,electronics-7579,electronics,33.77,368
7580,clothing-7580,clothing,417.89,290
7581,books-7581,books,38.09,360
7582,home-7582,home,471.42,83
7583,toys-7583,toys,484.13,352
7584,food-7584,food,420.46,347
7585,electronics-7585,electronics,232.12,303
7586,clothing-7586,clothing,147.87,248
7587,books-7587,books,31.74,372
7588,home-7588,home,436.69,440
7589,toys-7589,toys,458.51,21
7590,food-7590,food,207.93,8
7591,electronics-7591,electronics,283.57,446
7592,clothing-7592,clothing,478.42,148
7593,books-7593,books,91.68,110
7594,home-7594,home,157.59,155
7595,toys-7595,toys,215.82,96
7596,food-7596,food,11.48,411
7597,electronics-7597,electronics,333.59,165
7598,clothing-7598,clothing,14.48,250
7599,books-7599,books,138.61,263
7600,home-7600,home,443.69,84
7601,toys-7601,toys,204.41,282
7602,food-7602,food,347.31,467
7603,electronics-7603,electronics,297.63,89
7604,clothing-7604,clothing,428.83,142
7605,books-7605,books,489.62,338
7606,home-7606,home,364.23,38
7607,toys-7607,toys,362.75,376
7608,food-7608,food,430.94,438
7609,electronics-7609,electronics,128.02,481
7610,clothing-7610,clothing,202.40,28
7611,books-7611,books,222.97,455
7612,home-7612,home,346.07,480
7613,toys-7613,toys,253.56,228
7614,food-7614,food,436.29,98
7615,electronics-7615,electronics,478.01,9
7616,clothing-7616,clothing,458.27,347
7617,books-7617,books,362.13,147
7618,home-7618,home,46.84,1
7619,toys-7619,toys,271.07,441
7620,food-7620,food,231.68,192
7621,electronics-7621,electronics,314.60,448
7622,clothing-7622,clothing,301.66,349
7623,books-7623,books,20.30,202
7624,home-7624,home,313.11,476
7625,toys-7625,toys,7.03,317
7626,food-7626,food,81.59,377
7627,electronics-7627,electronics,471.45,21
7628,clothing-7628,clothing,62.79,450
7629,books-7629,books,86.51,471
7630,home-7630,home,89.03,186
7631,toys-7631,toys,388.10,483
7632,food-7632,food,315.97,429
7633,electronics-7633,electronics,438.64,405
7634,clothing-7634,clothing,371.69,405
7635,books-7635,books,215.62,398
7636,home-7636,home,320.97,145
7637,toys-7637,toys,398.42,176
7638,food-7638,food,399.78,51
7639,electronics-7639,electronics,320.15,446
7640,clothing-7640,clothing,130.77,251
7641,books-7641,books,360.83,86
7642,home-7642,home,241.43,432
7643,toys-7643,toys,130.16,24
7644,food-7644,food,71.62,345
7645,electronics-7645,electronics,418.48,192
7646,clothing-7646,clothing,105.90,345
7647,books-7647,books,468.50,292
7648,home-7648,home,200.20,160
7649,toys-7649,toys,35.64,451
7650,food-7650,food,125.24,171
7651,electronics-7651,electronics,435.48,50
7652,clothing-7652,clothing,365.93,206
7653,books-7653,books,287.32,172
7654,home-7654,home,222.65,196
7655,toys-7655,toys,30.44,280
7656,food-7656,food,494.57,428
7657,electronics-7657,electronics,205.02,163
7658,clothing-7658,clothing,471.57,163
7659,books-7659,books,69.31,159
7660,home-7660,home,451.57,0
7661,toys-7661,toys,14.01,108
7662,food-7662,food,473.44,209
7663,electronics-7663,electronics,462.50,22
7664,clothing-7664,clothing,325.71,472
7665,books-7665,books,303.09,186
7666,home-7666,home,442.57,244
7667,toys-7667,toys,347.99,388
7668,food-7668,food,34.87,188
7669,electronics-7669,electronics,449.82,270
7670,clothing-7670,clothing,200.78,428
7671,books-7671,books,137.70,67
7672,home-7672,home,457.20,157
7673,toys-7673,toys,87.99,430
7674,food-7674,food,57.39,248
7675,electronics-7675,electronics,370.41,201
7676,clothing-7676,clothing,40.69,199
7677,books-7677,books,388.66,444
7678,home-7678,home,349.17,164
7679,toys-7679,toys,138.08,168
7680,food-7680,food,73.66,478
7681,electronics-7681,electronics,231.89,257
7682,clothing-7682,clothing,33.72,74
7683,books-7683,books,97.01,29
7684,home-7684,home,169.23,356
7685,toys-7685,toys,70.71,243
7686,food-7686,food,155.89,278
7687,electronics-7687,electronics,79.84,434
7688,clothing-7688,clothing,92.57,321
7689,books-7689,books,194.09,326
7690,home-7690,home,78.49,137
7691,toys-7691,toys,248.98,158
7692,food-7692,food,194.91,150
7693,electronics-7693,electronics,164.46,163
7694,clothing-7694,clothing,185.88,440
7695,books-7695,books,430.76,23
7696,home-7696,home,127.20,488
7697,toys-7697,toys,7.90,176
7698,food-7698,food,167.63,55
7699,electronics-7699,electronics,344.08,66
7700,clothing-7700,clothing,303.00,493
7701,books-7701,books,198.29,148
7702,home-7702,home,195.92,341
7703,toys-7703,toys,185.14,329
7704,food-7704,food,441.58,92
7705,electronics-7705,electronics,7.80,371
7706,clothing-7706,clothing,233.81,316
7707,books-7707,books,97.83,224
7708,home-7708,home,408.04,85
7709,toys-7709,toys,111.37,0
7710,food-7710,food,397.86,302
7711,electronics-7711,electronics,220.40,270
7712,clothing-7712,clothing,274.19,94
7713,books-7713,books,428.14,119
7714,home-7714,home,316.44,388
7715,toys-7715,toys,285.72,209
7716,food-7716,food,410.09,6
7717,electronics-7717,electronics,483.50,400
7718,clothing-7718,clothing,170.78,460
7719,books-7719,books,137.52,308
7720,home-7720,home,350.75,63
7721,toys-7721,toys,372.39,101
7722,food-7722,food,393.15,489
7723,electronics-7723,electronics,105.60,394
7724,clothing-7724,clothing,118.72,273
7725,books-7725,books,446.03,113
7726,home-7726,home,265.23,190
7727,toys-7727,toys,227.48,374
7728,food-7728,food,250.08,471
7729,electronics-7729,electronics,125.30,415
7730,clothing-7730,clothing,301.49,449
7731,books-7731,books,151.11,461
7732,home-7732,home,315.84,0
7733,toys-7733,toys,305.00,419
7734,food-7734,food,337.46,366
7735,electronics-7735,electronics,449.41,66
7736,clothing-7736,clothing,110.48,433
7737,books-7737,books,416.99,120
7738,home-7738,home,368.77,211
7739,toys-7739,toys,460.14,434
7740,food-7740,food,51.90,73
7741,electronics-7741,electronics,432.64,348
7742,clothing-7742,clothing,124.35,63
7743,books-7743,books,147.41,322
7744,home-7744,home,443.10,437
7745,toys-7745,toys,413.61,337
7746,food-7746,food,89.64,266
7747,electronics-7747,electronics,44.56,301
7748,clothing-7748,clothing,250.28,288
7749,books-7749,books,41.62,207
7750,home-7750,home,330.62,139
7751,toys-7751,toys,180.66,310
7752,food-7752,food,97.84,2
7753,electronics-7753,electronics,335.19,443
7754,clothing-7754,clothing,442.50,29
7755,books-7755,books,28.22,74
7756,home-7756,home,363.57,127
7757,toys-7757,toys,306.29,330
7758,food-7758,food,26.36,169
7759,electronics-7759,electronics,203.53,399
7760,clothing-7760,clothing,163.12,312
7761,books-7761,books,387.38,131
7762,home-7762,home,184.38,218
7763,toys-7763,toys,437.21,7
7764,food-7764,food,375.39,378
7765,electronics-7765,electronics,207.40,198
7766,clothing-7766,clothing,426.34,499
7767,books-7767,books,378.76,145
7768,home-7768,home,305.27,380
7769,toys-7769,toys,467.38,141
7770,food-7770,food,72.22,224
7771,electronics-7771,electronics,475.37,46
7772,clothing-7772,clothing,426.38,2
7773,books-7773,books,264.26,163
7774,home-7774,home,322.86,313
7775,toys-7775,toys,212.09,96
7776,food-7776,food,195.44,406
7777,electronics-7777,electronics,29.39,482
7778,clothing-7778,clothing,234.32,353
7779,books-7779,books,132.60,71
7780,home-7780,home,59.23,401
7781,toys-7781,toys,161.05,246
7782,food-7782,food,320.12,474
7783,electronics-7783,electronics,450.32,395
7784,clothing-7784,clothing,415.02,249
7785,books-7785,books,284.48,104
7786,home-7786,home,284.65,354
7787,toys-7787,toys,232.44,164
7788,food-7788,food,282.08,206
7789,electronics-7789,electronics,390.74,400
7790,clothing-7790,clothing,241.64,198
7791,books-7791,books,494.72,133
7792,home-7792,home,476.02,263
7793,toys-7793,toys,349.02,209
7794,food-7794,food,375.43,480
7795,electronics-7795,electronics,162.32,203
7796,clothing-7796,clothing,223.08,345
7797,books-7797,books,323.31,497
7798,home-7798,home,37.60,322
7799,toys-7799,toys,467.80,258
7800,food-7800,food,335.80,128
7801,electronics-7801,electronics,325.25,248
7802,clothing-7802,clothing,402.05,196
7803,books-7803,books,122.58,408
7804,home-7804,home,123.29,83
7805,toys-7805,toys,329.33,87
7806,food-7806,food,79.97,170
7807,electronics-7807,electronics,439.41,469
7808,clothing-7808,clothing,428.56,267
7809,books-7809,books,242.44,477
7810,home-7810,home,169.39,117
7811,toys-7811,toys,434.02,354
7812,food-7812,food,187.70,29
7813,electronics-7813,electronics,263.26,165
7814,clothing-7814,clothing,415.81,126
7815,books-7815,books,458.81,344
7816,home-7816,home,319.52,267
7817,toys-7817,toys,87.09,463
7818,food-7818,food,402.51,491
7819,electronics-7819,electronics,415.63,121
7820,clothing-7820,clothing,291.02,241
7821,books-7821,books,94.68,337
7822,home-7822,home,343.81,72
7823,toys-7823,toys,88.31,297
7824,food-7824,food,120.49,298
7825,electronics-7825,electronics,433.53,153
7826,clothing-7826,clothing,57.04,460
7827,books-7827,books,202.11,254
7828,home-7828,home,277.84,351
7829,toys-7829,toys,368.03,86
7830,food-7830,food,233.22,137
7831,electronics-7831,electronics,392.94,43
7832,clothing-7832,clothing,304.62,120
7833,books-7833,books,32.05,9
7834,home-7834,home,429.35,273
7835,toys-7835,toys,154.93,114
7836,food-7836,food,161.14,235
7837,electronics-7837,electronics,383.11,498
7838,clothing-7838,clothing,134.44,72
7839,books-7839,books,157.27,286
7840,home-7840,home,255.66,95
7841,toys-7841,toys,262.83,119
7842,food-7842,food,392.85,58
7843,electronics-7843,electronics,29.15,273
7844,clothing-7844,clothing,20.36,287
7845,books-7845,books,301.89,262
7846,home-7846,home,180.21,194
7847,toys-7847,toys,339.02,144
7848,food-7848,food,18.37,130
7849,electronics-7849,electronics,437.80,137
7850,clothing-7850,clothing,318.55,148
7851,books-7851,books,456.14,446
7852,home-7852,home,398.37,349
7853,toys-7853,toys,34.52,66
7854,food-7854,food,228.75,402
7855,electronics-7855,electronics,57.50,143
7856,clothing-7856,clothing,120.41,261
7857,books-7857,books,436.59,26
7858,home-7858,home,52.47,7
7859,toys-7859,toys,424.02,384
7860,food-7860,food,336.63,202
7861,electronics-7861,electronics,259.74,252
7862,clothing-7862,clothing,271.44,160
7863,books-7863,books,470.35,42
7864,home-7864,home,239.19,75
7865,toys-7865,toys,321.50,254
7866,food-7866,food,57.53,469
7867,electronics-7867,electronics,188.42,233
7868,clothing-7868,clothing,121.31,189
7869,books-7869,books,178.70,25
7870,home-7870,home,364.72,379
7871,toys-7871,toys,197.00,121
7872,food-7872,food,472.59,201
7873,electronics-7873,electronics,449.61,20
7874,clothing-7874,clothing,252.07,117
7875,books-7875,books,443.85,108
7876,home-7876,home,262.46,289
7877,toys-7877,toys,295.22,249
7878,food-7878,food,267.29,111
7879,electronics-7879,electronics,353.08,315
7880,clothing-7880,clothing,383.69,172
7881,books-7881,books,400.46,402
7882,home-7882,home,434.83,468
7883,toys-7883,toys,394.36,125
7884,food-7884,food,340.55,345
7885,electronics-7885,electronics,449.14,392
7886,clothing-7886,clothing,319.65,87
7887,books-7887,books,283.74,251
7888,home-7888,home,381.71,276
7889,toys-7889,toys,230.87,478
7890,food-7890,food,319.67,411
7891,electronics-7891,electronics,446.59,297
7892,clothing-7892,clothing,284.82,313
7893,books-7893,books,61.55,170
7894,home-7894,home,60.07,266
7895,toys-7895,toys,230.89,409
7896,food-7896,food,347.47,397
7897,electronics-7897,electronics,177.62,446
7898,clothing-7898,clothing,66.90,1
7899,books-7899,books,367.99,120
7900,home-7900,home,12.35,202
7901,toys-7901,toys,17.98,142
7902,food-7902,food,452.43,184
7903,electronics-7903,electronics,61.22,291
7904,clothing-7904,clothing,160.55,287
7905,books-7905,books,217.01,180
7906,home-7906,home,229.86,409
7907,toys-7907,toys,420.05,441
7908,food-7908,food,267.78,156
7909,electronics-7909,electronics,200.61,294
7910,clothing-7910,clothing,464.12,280
7911,books-7911,books,478.82,178
7912,home-7912,home,95.50,493
7913,toys-7913,toys,53.77,206
7914,food-7914,food,444.57,242
7915,electronics-7915,electronics,191.29,156
7916,clothing-7916,clothing,13.64,160
7917,books-7917,books,55.04,431
7918,home-7918,home,149.24,404
7919,toys-7919,toys,403.95,236
7920,food-7920,food,7.50,216
7921,electronics-7921,electronics,112.69,311
7922,clothing-7922,clothing,262.46,67
7923,books-7923,books,428.68,297
7924,home-7924,home,343.93,259
7925,toys-7925,toys,214.71,88
7926,food-7926,food,29.96,41
7927,electronics-7927,electronics,225.34,458
7928,clothing-7928,clothing,13.24,154
7929,books-7929,books,235.70,250
7930,home-7930,home,228.83,380
7931,toys-7931,toys,181.88,99
7932,food-7932,food,189.18,153
7933,electronics-7933,electronics,74.42,295
7934,clothing-7934,clothing,482.08,117
7935,books-7935,books,139.48,377
7936,home-7936,home,158.66,225
7937,toys-7937,toys,123.27,480
7938,food-7938,food,381.97,372
7939,electronics-7939,electronics,187.95,101
7940,clothing-7940,clothing,253.56,387
7941,books-7941,books,254.68,331
7942,home-7942,home,106.63,380
7943,toys-7943,toys,441.34,146
7944,food-7944,food,303.41,9
7945,electronics-7945,electronics,144.01,369
7946,clothing-7946,clothing,455.52,92
7947,books-7947,books,114.33,198
7948,home-7948,home,209.29,487
7949,toys-7949,toys,470.82,51
7950,food-7950,food,100.43,306
7951,electronics-7951,electronics,271.65,207
7952,clothing-7952,clothing,81.62,70
7953,books-7953,books,415.35,305
7954,home-7954,home,331.01,87
7955,toys-7955,toys,24.57,237
7956,food-7956,food,350.90,241
7957,electronics-7957,electronics,431.90,249
7958,clothing-7958,clothing,164.18,175
7959,books-7959,books,234.03,23
7960,home-7960,home,101.32,408
7961,toys-7961,toys,289.86,220
7962,food-7962,food,387.49,22
7963,electronics-7963,electronics,29.01,250
7964,clothing-7964,clothing,441.71,73
7965,books-7965,books,28.86,443
7966,home-7966,home,384.97,155
7967,toys-7967,toys,335.54,340
7968,food-7968,food,376.34,259
7969,electronics-7969,electronics,458.83,456
7970,clothing-7970,clothing,194.38,266
7971,books-7971,books,447.13,66
7972,home-7972,home,476.16,498
7973,toys-7973,toys,263.47,359
7974,food-7974,food,452.45,335
7975,electronics-7975,electronics,177.34,255
7976,clothing-7976,clothing,33.60,458
7977,books-7977,books,484.41,38
7978,home-7978,home,380.44,482
7979,toys-7979,toys,27.67,15
7980,food-7980,food,73.08,144
7981,electronics-7981,electronics,286.41,121
7982,clothing-7982,clothing,149.40,430
7983,books-7983,books,393.02,74
7984,home-7984,home,333.83,273
7985,toys-7985,toys,440.03,138
7986,food-7986,food,400.47,77
7987,electronics-7987,electronics,402.48,247
7988,clothing-7988,clothing,309.87,167
7989,books-7989,books,470.50,79
7990,home-7990,home,129.88,88
7991,toys-7991,toys,256.76,389
7992,food-7992,food,190.68,53
7993,electronics-7993,electronics,361.03,33
7994,clothing-7994,clothing,168.97,171
7995,books-7995,books,379.17,55
7996,home-7996,home,454.27,141
7997,toys-7997,toys,427.16,48
7998,food-7998,food,404.89,341
7999,electronics-7999,electronics,226.42,249
8000,clothing-8000,clothing,55.89,445
8001,books-8001,books,148.62,4
8002,home-8002,home,323.20,79
8003,toys-8003,toys,186.16,327
8004,food-8004,food,80.36,430
8005,electronics-8005,electronics,49.65,263
8006,clothing-8006,clothing,480.12,231
8007,books-8007,books,235.46,358
8008,home-8008,home,350.47,207
8009,toys-8009,toys,487.76,237
8010,food-8010,food,9.82,385
8011,electronics-8011,electronics,470.55,174
8012,clothing-8012,clothing,217.08,82
8013,books-8013,books,460.55,114
8014,home-8014,home,296.31,344
8015,toys-8015,toys,374.10,70
8016,food-8016,food,232.26,475
8017,electronics-8017,electronics,410.53,142
8018,clothing-8018,clothing,197.54,64
8019,books-8019,books,451.30,495
8020,home-8020,home,425.14,376
8021,toys-8021,toys,124.96,376
8022,food-8022,food,184.29,453
8023,electronics-8023,electronics,276.66,250
8024,clothing-8024,clothing,329.46,465
8025,books-8025,books,247.34,335
8026,home-8026,home,493.89,157
8027,toys-8027,toys,236.07,489
8028,food-8028,food,190.64,139
8029,electronics-8029,electronics,100.19,154
8030,clothing-8030,clothing,58.10,409
8031,books-8031,books,356.11,299
8032,home-8032,home,233.77,265
8033,toys-8033,toys,12.25,250
8034,food-8034,food,394.02,178
8035,electronics-8035,electronics,57.99,118
8036,clothing-8036,clothing,33.88,23
8037,books-8037,books,275.52,203
8038,home-8038,home,71.64,476
8039,toys-8039,toys,207.38,338
8040,food-8040,food,333.48,440
8041,electronics-8041,electronics,275.02,108
8042,clothing-8042,clothing,50.53,205
8043,books-8043,books,277.07,395
8044,home-8044,home,183.32,130
8045,toys-8045,toys,42.29,137
8046,food-8046,food,80.92,90
8047,electronics-8047,electronics,81.32,428
